household_id,month,days_in_billing_period,household_size,area_type,has_air_conditioning,num_appliances_in_household,monthly_budget_usd,electricity_rate_per_kwh,appliance_name,num_units,power_rating_watts,is_battery_powered,charge_hours_per_cycle,charges_per_month,max_usage_hours_per_day,avg_hours_used_per_day,total_monthly_hours,kwh_per_hour,monthly_kwh_consumption,appliance_monthly_cost_usd,appliance_priority,household_total_kwh,household_total_cost_usd,budget_remaining_usd,budget_exceeded,cost_share_pct,optimal_hours_per_day,optimal_monthly_cost_usd,whatif_add_appliance_new_total_cost,whatif_increase_usage_10pct_new_cost,whatif_budget_increase_20pct
92,10,31,3,urban,1,11,287.12,0.121,Water Heater,1,4000,0,,,2.0,1.0,31.0,4.0,124.0,15.004,1,936.681,113.3383,173.7817,0,13.24,1.0,15.004,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Desktop Computer,1,200,0,,,4.2,1.9,58.9,0.2,11.78,1.4254,3,936.681,113.3383,173.7817,0,1.26,1.9,1.4254,130.2178,124.6721,344.54
93,8,28,4,rural,1,11,203.36,0.1395,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.0616,1,1451.942,202.5459,0.8141,0,6.94,24.0,14.0616,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0628,2,1451.942,202.5459,0.8141,0,0.03,1.61,0.0629,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,LED Lighting,3,180,0,,,4.7,4.3,361.2,0.18,21.672,3.0232,1,1451.942,202.5459,0.8141,0,1.49,4.3,3.0232,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Dishwasher,1,1200,0,,,7.5,6.1,170.8,1.2,204.96,28.5919,3,1451.942,202.5459,0.8141,0,14.12,6.1,28.5919,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Clothes Dryer,1,5000,0,,,4.6,3.2,89.6,5.0,448.0,62.496,3,1451.942,202.5459,0.8141,0,30.86,3.2,62.496,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Air Conditioner,1,1500,0,,,6.6,4.7,131.6,1.5,197.4,27.5373,2,1451.942,202.5459,0.8141,0,13.6,4.7,27.5373,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Vacuum Cleaner,1,1400,0,,,4.2,3.6,100.8,1.4,141.12,19.6862,3,1451.942,202.5459,0.8141,0,9.72,3.6,19.6862,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Electric Oven,1,2400,0,,,5.4,2.3,64.4,2.4,154.56,21.5611,2,1451.942,202.5459,0.8141,0,10.65,2.3,21.5611,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Washing Machine,1,500,0,,,5.6,3.2,89.6,0.5,44.8,6.2496,2,1451.942,202.5459,0.8141,0,3.09,3.2,6.2496,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Coffee Maker,1,800,0,,,6.2,5.7,159.6,0.8,127.68,17.8114,3,1451.942,202.5459,0.8141,0,8.79,5.7,17.8114,220.1229,222.8005,244.03
93,8,28,4,rural,1,11,203.36,0.1395,Television,1,150,0,,,4.1,2.5,70.0,0.15,10.5,1.4648,3,1451.942,202.5459,0.8141,0,0.72,2.5,1.4648,220.1229,222.8005,244.03
94,5,31,1,urban,1,7,333.06,0.1186,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.2358,1,368.557,43.7109,289.3491,0,30.28,24.0,13.2358,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0534,2,368.557,43.7109,289.3491,0,0.12,1.45,0.0533,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,LED Lighting,2,120,0,,,4.7,4.1,254.2,0.12,15.252,1.8089,1,368.557,43.7109,289.3491,0,4.14,4.1,1.8089,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,Television,1,150,0,,,4.4,4.3,133.3,0.15,19.995,2.3714,3,368.557,43.7109,289.3491,0,5.43,4.3,2.3714,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,Electric Oven,1,2400,0,,,3.2,1.8,55.8,2.4,133.92,15.8829,2,368.557,43.7109,289.3491,0,36.34,1.8,15.8829,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,Tablet Charger,1,12,1,3.0,15.0,1.45,1.45,45.0,0.012,0.54,0.064,3,368.557,43.7109,289.3491,0,0.15,1.45,0.064,60.2556,48.082,399.67
94,5,31,1,urban,1,7,333.06,0.1186,Electric Stove,1,2000,0,,,3.7,1.4,43.4,2.0,86.8,10.2945,1,368.557,43.7109,289.3491,0,23.55,1.4,10.2945,60.2556,48.082,399.67
95,11,31,3,rural,1,7,330.21,0.1192,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.3027,1,501.41,59.768,270.442,0,22.26,24.0,13.3027,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0536,2,501.41,59.768,270.442,0,0.09,1.45,0.0536,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,LED Lighting,2,120,0,,,4.7,3.5,217.0,0.12,13.02,1.552,1,501.41,59.768,270.442,0,2.6,3.5,1.552,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,Microwave,1,1000,0,,,2.0,1.1,34.1,1.0,34.1,4.0647,2,501.41,59.768,270.442,0,6.8,1.1,4.0647,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,Desktop Computer,1,200,0,,,5.2,3.7,114.7,0.2,22.94,2.7344,3,501.41,59.768,270.442,0,4.58,3.7,2.7344,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,Washing Machine,1,500,0,,,4.0,2.6,80.6,0.5,40.3,4.8038,2,501.41,59.768,270.442,0,8.04,2.6,4.8038,76.3964,65.7448,396.25
95,11,31,3,rural,1,7,330.21,0.1192,Electric Stove,1,2000,0,,,4.8,4.5,139.5,2.0,279.0,33.2568,1,501.41,59.768,270.442,0,55.64,4.5,33.2568,76.3964,65.7448,396.25
96,5,28,2,urban,0,5,115.48,0.1389,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.0011,1,370.722,51.4933,63.9867,0,27.19,24.0,14.0011,68.9947,56.6426,138.58
96,5,28,2,urban,0,5,115.48,0.1389,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0625,2,370.722,51.4933,63.9867,0,0.12,1.61,0.0626,68.9947,56.6426,138.58
96,5,28,2,urban,0,5,115.48,0.1389,LED Lighting,1,60,0,,,5.2,3.9,109.2,0.06,6.552,0.9101,1,370.722,51.4933,63.9867,0,1.77,3.9,0.9101,68.9947,56.6426,138.58
96,5,28,2,urban,0,5,115.48,0.1389,Electric Oven,1,2400,0,,,4.9,3.7,103.6,2.4,248.64,34.5361,2,370.722,51.4933,63.9867,0,67.07,3.7,34.5361,68.9947,56.6426,138.58
96,5,28,2,urban,0,5,115.48,0.1389,Ceiling Fan,2,150,0,,,5.8,3.4,190.4,0.15,14.28,1.9835,2,370.722,51.4933,63.9867,0,3.85,3.4,1.9835,68.9947,56.6426,138.58
97,3,28,4,rural,1,9,247.89,0.1165,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,11.7432,1,1715.506,199.8564,48.0336,0,5.88,24.0,11.7432,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0524,2,1715.506,199.8564,48.0336,0,0.03,1.61,0.0525,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,LED Lighting,1,60,0,,,8.7,7.2,201.6,0.06,12.096,1.4092,1,1715.506,199.8564,48.0336,0,0.71,7.2,1.4092,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Clothes Dryer,1,5000,0,,,6.4,4.1,114.8,5.0,574.0,66.871,3,1715.506,199.8564,48.0336,0,33.46,4.1,66.871,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Washing Machine,1,500,0,,,4.6,3.2,89.6,0.5,44.8,5.2192,2,1715.506,199.8564,48.0336,0,2.61,3.2,5.2192,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Microwave,1,1000,0,,,2.9,2.0,56.0,1.0,56.0,6.524,2,1715.506,199.8564,48.0336,0,3.26,2.0,6.524,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Electric Stove,1,2000,0,,,7.9,5.4,151.2,2.0,302.4,35.2296,1,1715.506,199.8564,48.0336,0,17.63,5.4,35.2296,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Water Heater,1,4000,0,,,6.3,5.2,145.6,4.0,582.4,67.8496,1,1715.506,199.8564,48.0336,0,33.95,5.2,67.8496,214.5354,219.842,297.47
97,3,28,4,rural,1,9,247.89,0.1165,Coffee Maker,1,800,0,,,4.1,1.9,53.2,0.8,42.56,4.9582,3,1715.506,199.8564,48.0336,0,2.48,1.9,4.9582,214.5354,219.842,297.47
98,12,31,4,urban,1,6,312.97,0.1347,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,15.0325,1,806.946,108.6956,204.2744,0,13.83,24.0,15.0325,127.4862,119.5652,375.56
98,12,31,4,urban,1,6,312.97,0.1347,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0606,2,806.946,108.6956,204.2744,0,0.06,1.45,0.0605,127.4862,119.5652,375.56
98,12,31,4,urban,1,6,312.97,0.1347,LED Lighting,1,60,0,,,6.6,6.6,204.6,0.06,12.276,1.6536,1,806.946,108.6956,204.2744,0,1.52,6.6,1.6536,127.4862,119.5652,375.56
98,12,31,4,urban,1,6,312.97,0.1347,Coffee Maker,1,800,0,,,6.4,3.0,93.0,0.8,74.4,10.0217,3,806.946,108.6956,204.2744,0,9.22,3.0,10.0217,127.4862,119.5652,375.56
98,12,31,4,urban,1,6,312.97,0.1347,Water Heater,1,4000,0,,,6.7,4.8,148.8,4.0,595.2,80.1734,1,806.946,108.6956,204.2744,0,73.76,4.8,80.1734,127.4862,119.5652,375.56
98,12,31,4,urban,1,6,312.97,0.1347,Television,1,150,0,,,3.5,2.8,86.8,0.15,13.02,1.7538,3,806.946,108.6956,204.2744,0,1.61,2.8,1.7538,127.4862,119.5652,375.56
99,3,31,6,rural,1,9,98.73,0.1035,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,11.5506,1,2336.672,241.8456,-143.1156,1,4.78,9.8,4.7165,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0466,2,2336.672,241.8456,-143.1156,1,0.02,1.45,0.0465,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,LED Lighting,1,60,0,,,5.9,5.2,161.2,0.06,9.672,1.0011,1,2336.672,241.8456,-143.1156,1,0.41,2.12,0.4081,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Washing Machine,1,500,0,,,3.0,1.5,46.5,0.5,23.25,2.4064,2,2336.672,241.8456,-143.1156,1,1.0,0.82,1.3155,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Electric Oven,1,2400,0,,,7.0,6.9,213.9,2.4,513.36,53.1328,2,2336.672,241.8456,-143.1156,1,21.97,3.76,28.9535,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Water Heater,1,4000,0,,,5.8,2.1,65.1,4.0,260.4,26.9514,1,2336.672,241.8456,-143.1156,1,11.14,0.86,11.0372,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Microwave,1,1000,0,,,7.7,6.5,201.5,1.0,201.5,20.8552,2,2336.672,241.8456,-143.1156,1,8.62,3.54,11.3581,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Clothes Dryer,1,5000,0,,,7.4,7.4,229.4,5.0,1147.0,118.7145,3,2336.672,241.8456,-143.1156,1,49.09,6.04,96.8967,256.2839,266.0302,118.48
99,3,31,6,rural,1,9,98.73,0.1035,Coffee Maker,1,800,0,,,7.1,2.8,86.8,0.8,69.44,7.187,3,2336.672,241.8456,-143.1156,1,2.97,2.29,5.878,256.2839,266.0302,118.48
100,12,30,2,urban,1,12,339.97,0.1477,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,15.9516,1,1288.235,190.2724,149.6976,0,8.38,24.0,15.9516,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0665,2,1288.235,190.2724,149.6976,0,0.03,1.5,0.0665,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,LED Lighting,1,60,0,,,7.8,7.4,222.0,0.06,13.32,1.9674,1,1288.235,190.2724,149.6976,0,1.03,7.4,1.9674,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Gaming Console,1,150,0,,,1.7,1.1,33.0,0.15,4.95,0.7311,3,1288.235,190.2724,149.6976,0,0.38,1.1,0.7311,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Microwave,1,1000,0,,,2.9,2.8,84.0,1.0,84.0,12.4068,2,1288.235,190.2724,149.6976,0,6.52,2.8,12.4068,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Clothes Dryer,1,5000,0,,,3.6,3.5,105.0,5.0,525.0,77.5425,3,1288.235,190.2724,149.6976,0,40.75,3.5,77.5425,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Desktop Computer,1,200,0,,,3.3,1.0,30.0,0.2,6.0,0.8862,3,1288.235,190.2724,149.6976,0,0.47,1.0,0.8862,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0798,3,1288.235,190.2724,149.6976,0,0.04,1.5,0.0798,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Space Heater,1,1500,0,,,6.4,5.2,156.0,1.5,234.0,34.5618,2,1288.235,190.2724,149.6976,0,18.16,5.2,34.5618,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Laptop,1,65,1,2.0,20.0,1.33,1.33,40.0,0.065,2.6,0.384,2,1288.235,190.2724,149.6976,0,0.2,1.33,0.3831,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Electric Oven,1,2400,0,,,6.1,3.8,114.0,2.4,273.6,40.4107,2,1288.235,190.2724,149.6976,0,21.24,3.8,40.4107,210.2119,209.2996,407.96
100,12,30,2,urban,1,12,339.97,0.1477,Ceiling Fan,3,225,0,,,5.9,5.3,477.0,0.225,35.775,5.284,2,1288.235,190.2724,149.6976,0,2.78,5.3,5.284,210.2119,209.2996,407.96
101,4,30,5,rural,1,11,338.7,0.1044,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,11.2752,1,1556.91,162.5415,176.1585,0,6.94,24.0,11.2752,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.047,2,1556.91,162.5415,176.1585,0,0.03,1.5,0.047,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,LED Lighting,3,180,0,,,8.6,5.3,477.0,0.18,28.62,2.9879,1,1556.91,162.5415,176.1585,0,1.84,5.3,2.9879,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Clothes Dryer,1,5000,0,,,5.4,4.8,144.0,5.0,720.0,75.168,3,1556.91,162.5415,176.1585,0,46.25,4.8,75.168,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Desktop Computer,1,200,0,,,1.1,1.0,30.0,0.2,6.0,0.6264,3,1556.91,162.5415,176.1585,0,0.39,1.0,0.6264,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Water Heater,1,4000,0,,,2.1,1.3,39.0,4.0,156.0,16.2864,1,1556.91,162.5415,176.1585,0,10.02,1.3,16.2864,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0564,3,1556.91,162.5415,176.1585,0,0.03,1.5,0.0564,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Dishwasher,1,1200,0,,,7.9,4.7,141.0,1.2,169.2,17.6645,3,1556.91,162.5415,176.1585,0,10.87,4.7,17.6645,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Space Heater,1,1500,0,,,8.0,7.5,225.0,1.5,337.5,35.235,2,1556.91,162.5415,176.1585,0,21.68,7.5,35.235,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Ceiling Fan,3,225,0,,,3.1,2.8,252.0,0.225,18.9,1.9732,2,1556.91,162.5415,176.1585,0,1.21,2.8,1.9732,176.6355,178.7957,406.44
101,4,30,5,rural,1,11,338.7,0.1044,Television,1,150,0,,,7.1,2.6,78.0,0.15,11.7,1.2215,3,1556.91,162.5415,176.1585,0,0.75,2.6,1.2215,176.6355,178.7957,406.44
102,6,31,3,rural,1,12,366.33,0.1232,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.7491,1,1498.4435,184.608,181.722,0,7.45,24.0,13.7491,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0554,2,1498.4435,184.608,181.722,0,0.03,1.45,0.0554,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,LED Lighting,2,120,0,,,4.5,3.8,235.6,0.12,14.136,1.7416,1,1498.4435,184.608,181.722,0,0.94,3.8,1.7416,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Clothes Dryer,1,5000,0,,,4.6,2.8,86.8,5.0,434.0,53.4688,3,1498.4435,184.608,181.722,0,28.96,2.8,53.4688,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Ceiling Fan,1,75,0,,,5.9,5.1,158.1,0.075,11.8575,1.4608,2,1498.4435,184.608,181.722,0,0.79,5.1,1.4608,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Laptop,1,65,1,2.0,20.0,1.29,1.29,40.0,0.065,2.6,0.3203,2,1498.4435,184.608,181.722,0,0.17,1.29,0.3202,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Desktop Computer,1,200,0,,,7.9,4.7,145.7,0.2,29.14,3.59,3,1498.4435,184.608,181.722,0,1.94,4.7,3.59,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Washing Machine,1,500,0,,,1.9,0.7,21.7,0.5,10.85,1.3367,2,1498.4435,184.608,181.722,0,0.72,0.7,1.3367,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Electric Oven,1,2400,0,,,3.7,3.0,93.0,2.4,223.2,27.4982,2,1498.4435,184.608,181.722,0,14.9,3.0,27.4982,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Vacuum Cleaner,1,1400,0,,,1.7,0.9,27.9,1.4,39.06,4.8122,3,1498.4435,184.608,181.722,0,2.61,0.9,4.8122,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Air Conditioner,1,1500,0,,,11.0,6.3,195.3,1.5,292.95,36.0914,2,1498.4435,184.608,181.722,0,19.55,6.3,36.0914,201.7944,203.0688,439.6
102,6,31,3,rural,1,12,366.33,0.1232,Electric Stove,1,2000,0,,,6.4,5.3,164.3,2.0,328.6,40.4835,1,1498.4435,184.608,181.722,0,21.93,5.3,40.4835,201.7944,203.0688,439.6
103,9,31,2,urban,1,13,52.97,0.1473,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,16.4387,1,1175.9635,173.2194,-120.2494,1,9.49,7.34,5.0275,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0663,2,1175.9635,173.2194,-120.2494,1,0.04,1.45,0.0662,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,LED Lighting,1,60,0,,,4.8,3.1,96.1,0.06,5.766,0.8493,1,1175.9635,173.2194,-120.2494,1,0.49,0.95,0.2603,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Electric Oven,1,2400,0,,,6.1,3.3,102.3,2.4,245.52,36.1651,2,1175.9635,173.2194,-120.2494,1,20.88,1.35,14.7948,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Laptop,1,65,1,2.0,20.0,1.29,1.29,40.0,0.065,2.6,0.383,2,1175.9635,173.2194,-120.2494,1,0.22,1.29,0.3829,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Desktop Computer,1,200,0,,,4.0,3.4,105.4,0.2,21.08,3.1051,3,1175.9635,173.2194,-120.2494,1,1.79,2.08,1.8996,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Tablet Charger,1,12,1,3.0,15.0,1.45,1.45,45.0,0.012,0.54,0.0795,3,1175.9635,173.2194,-120.2494,1,0.05,1.45,0.0795,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Dishwasher,1,1200,0,,,2.7,2.0,62.0,1.2,74.4,10.9591,3,1175.9635,173.2194,-120.2494,1,6.33,1.22,6.6851,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Gaming Console,1,150,0,,,2.7,1.9,58.9,0.15,8.835,1.3014,3,1175.9635,173.2194,-120.2494,1,0.75,1.16,0.7945,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Clothes Dryer,1,5000,0,,,6.0,3.0,93.0,5.0,465.0,68.4945,3,1175.9635,173.2194,-120.2494,1,39.54,1.83,41.7816,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Ceiling Fan,3,225,0,,,1.2,1.1,102.3,0.225,7.6725,1.1302,2,1175.9635,173.2194,-120.2494,1,0.65,0.45,0.4623,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Electric Stove,1,2000,0,,,7.1,3.2,99.2,2.0,198.4,29.2243,1,1175.9635,173.2194,-120.2494,1,16.87,0.98,8.9499,193.7677,190.5413,63.56
103,9,31,2,urban,1,13,52.97,0.1473,Washing Machine,1,500,0,,,5.2,2.2,68.2,0.5,34.1,5.0229,2,1175.9635,173.2194,-120.2494,1,2.9,0.9,2.0548,193.7677,190.5413,63.56
104,11,28,4,rural,1,9,324.33,0.1165,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,11.7432,1,394.438,45.9521,278.3779,0,25.56,24.0,11.7432,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0524,2,394.438,45.9521,278.3779,0,0.11,1.61,0.0525,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,LED Lighting,3,180,0,,,4.4,4.2,352.8,0.18,21.168,2.4661,1,394.438,45.9521,278.3779,0,5.37,4.2,2.4661,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Gaming Console,1,150,0,,,1.1,0.6,16.8,0.15,2.52,0.2936,3,394.438,45.9521,278.3779,0,0.64,0.6,0.2936,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Vacuum Cleaner,1,1400,0,,,3.2,1.8,50.4,1.4,70.56,8.2202,3,394.438,45.9521,278.3779,0,17.89,1.8,8.2202,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Washing Machine,1,500,0,,,6.9,4.1,114.8,0.5,57.4,6.6871,2,394.438,45.9521,278.3779,0,14.55,4.1,6.6871,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Electric Stove,1,2000,0,,,4.8,2.0,56.0,2.0,112.0,13.048,1,394.438,45.9521,278.3779,0,28.39,2.0,13.048,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Ceiling Fan,2,150,0,,,7.7,6.5,364.0,0.15,27.3,3.1805,2,394.438,45.9521,278.3779,0,6.92,6.5,3.1805,60.6311,50.5473,389.2
104,11,28,4,rural,1,9,324.33,0.1165,Desktop Computer,1,200,0,,,1.1,0.4,11.2,0.2,2.24,0.261,3,394.438,45.9521,278.3779,0,0.57,0.4,0.261,60.6311,50.5473,389.2
105,1,30,3,urban,1,12,227.31,0.1467,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,15.8436,1,1335.36,195.8972,31.4128,0,8.09,24.0,15.8436,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.066,2,1335.36,195.8972,31.4128,0,0.03,1.5,0.066,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,LED Lighting,1,60,0,,,5.9,4.7,141.0,0.06,8.46,1.2411,1,1335.36,195.8972,31.4128,0,0.63,4.7,1.2411,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Space Heater,1,1500,0,,,2.4,2.1,63.0,1.5,94.5,13.8631,2,1335.36,195.8972,31.4128,0,7.08,2.1,13.8631,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Vacuum Cleaner,1,1400,0,,,4.8,2.8,84.0,1.4,117.6,17.2519,3,1335.36,195.8972,31.4128,0,8.81,2.8,17.2519,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Washing Machine,1,500,0,,,5.4,4.8,144.0,0.5,72.0,10.5624,2,1335.36,195.8972,31.4128,0,5.39,4.8,10.5624,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Desktop Computer,1,200,0,,,5.8,2.0,60.0,0.2,12.0,1.7604,3,1335.36,195.8972,31.4128,0,0.9,2.0,1.7604,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Water Heater,1,4000,0,,,5.9,4.8,144.0,4.0,576.0,84.4992,1,1335.36,195.8972,31.4128,0,43.13,4.8,84.4992,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Gaming Console,1,150,0,,,6.9,2.3,69.0,0.15,10.35,1.5183,3,1335.36,195.8972,31.4128,0,0.78,2.3,1.5183,215.7017,215.4869,272.77
105,1,30,3,urban,1,12,227.31,0.1467,Clothes Dryer,1,5000,0,,,1.6,1.0,30.0,5.0,150.0,22.005,3,1335.36,195.8972,31.4128,0,11.23,1.0,22.005,215.7017,215.4869,272.77
